,형태소,품사,등장횟수,동일형태소
11939,끼칠,Verb,1,0
11940,순,Noun,13,0
11941,실수,Noun,4,0
11942,말함,Noun,1,0
11943,화한거,Adjective,1,0
11944,건재,Noun,2,0
11945,찔금,Adverb,2,0
11946,기뻤습니다,Adjective,2,0
11947,즐거웠고요,Adjective,1,0
11948,보는지,Verb,5,0
11949,쏟았,Verb,1,0
11950,얻고나서,Verb,1,0
11951,필요없었음,Adjective,1,0
11952,안당,Noun,1,0
11953,테일즈런너,Noun,4,0
11954,남기네요,Verb,5,0
11955,유쾌함까지,Adjective,1,0
11956,파이팅,Noun,1,0
11957,들어간듯,Verb,3,0
11958,자연스럽고,Adjective,8,0
11959,하실,Verb,10,0
11960,크으,Exclamation,4,0
11961,맑게,Adjective,1,0
11962,지저스,Noun,1,0
11963,크라이스트,Noun,1,0
11964,먹었다,Verb,4,0
11965,벅찼어요,Adjective,2,0
11966,블루,Noun,3,0
11967,막상,Noun,6,0
11968,넘치게,Adjective,2,0
11969,위대하다라고,Adjective,1,0
11970,하겠다,Verb,4,0
11971,뛰어남에,Adjective,1,0
11972,둘렀다,Verb,1,0
11973,깡패,Noun,2,0
11974,부러울,Verb,1,0
11975,옮길수,Verb,1,0
11976,그러니,Adjective,2,0
11977,개불,Noun,1,0
11978,쌍,Noun,3,0
11979,가질,Verb,1,0
11980,재밌다는게,Adjective,1,0
11981,신난당,Adjective,1,0
11982,이아고와의,Verb,1,0
11983,격전,Noun,2,0
11984,빅잼,Noun,2,0
11985,들으셔야,Verb,1,0
11986,모름,Verb,1,1
11987,흥겨워지더니,Adjective,1,0
11988,피날레,Noun,1,0
11989,장식,Noun,2,0
11990,가네용,Verb,1,0
11991,태어나다,Verb,1,0
11992,나타나서,Verb,1,0
11993,바뀌었다고,Verb,1,0
11994,말안,Verb,1,0
11995,부하,Noun,5,0
11996,먼,Adjective,3,0
11997,뺏기던,Verb,1,0
11998,뱀,Noun,1,0
11999,지팡이,Noun,4,0
12000,중요할,Adjective,1,0
12001,지켜보고만,Verb,1,0
12002,이지,Noun,2,0
12003,쓰리던,Adjective,1,0
12004,램,Noun,3,0
12005,프로도,Noun,1,0
12006,평범해지는,Adjective,1,0
12007,16484910,Number,1,0
12008,오글거리는데,Verb,1,0
12009,전문,Noun,2,0
12010,느껴지진,Verb,1,0
12011,잘추더라,Verb,2,0
12012,이뻐여,Adjective,3,0
12013,봤나싶어요,Verb,1,0
12014,끄,Verb,3,0
12015,집어내어주고,Verb,1,0
12016,도하,Noun,2,0
12017,뭉클해서,Adjective,1,0
12018,닦았다,Verb,1,0
12019,유치하네,Adjective,2,0
12020,모자라네,Verb,1,0
12021,싶었습니다,Verb,2,0
12022,만들었기만,Verb,1,0
12023,해봐라,Verb,3,0
12024,즐겼어요,Verb,1,0
12025,잡는,Verb,1,0
12026,울리네요,Verb,1,0
12027,교차,Noun,2,0
12028,보였던,Verb,2,0
12029,여유,Noun,3,0
12030,있었다면,Adjective,3,0
12031,봤을거예요,Verb,1,0
12032,짖,Verb,2,0
12033,ㄹㅇㄹㅇ,KoreanParticle,3,0
12034,ㄲㅗㄱ,KoreanParticle,1,0
12035,새용,Verb,1,0
12036,지나가는지,Verb,1,0
12037,오로지,Adverb,3,0
12038,짧다고,Adjective,1,0
12039,느껴질만큼,Verb,1,0
12040,흐르고,Verb,2,0
12041,주는것,Verb,1,0
12042,기꺼이,Adverb,1,0
12043,아니어서,Adjective,2,0
12044,어쩌지,Adverb,1,0
12045,달라네요,Adjective,1,0
12046,2.6,Number,216,0
12047,남자아이,Verb,1,0
12048,들인데도,Verb,1,0
12049,테러범,Noun,2,0
12050,무슨,Modifier,12,1
12051,하고싶음,Verb,3,0
12052,옮기되,Verb,1,0
12053,확실한,Adjective,2,0
12054,다른것,Adjective,1,0
12055,날인,Noun,2,0
12056,느꼈네요,Verb,3,0
12057,감초,Noun,4,0
12058,얼추,Noun,1,0
12059,짜임새,Noun,9,0
12060,건강한,Adjective,1,0
12061,쟈스민역,Noun,2,0
12062,상경,Noun,1,0
12063,눈을땔,Noun,1,0
12064,윌순,Noun,1,0
12065,담긴말을,Verb,1,0
12066,흘려,Verb,1,0
12067,듣지,Verb,2,0
12068,이루게,Verb,2,0
12069,또볼껍니,Noun,1,0
12070,임진,Noun,1,0
12071,낟,Noun,1,0
12072,즐거고,Adjective,1,0
12073,꽉차게,Verb,1,0
12074,16000원,Number,1,0
12075,아까웠음,Adjective,2,0
12076,돌이되,Verb,1,0
12077,재밌던,Adjective,3,0
12078,어린데,Verb,1,0
12079,막히고요,Verb,1,0
12080,잇도요,Verb,1,0
12081,느껴서,Verb,2,0
12082,치인,Noun,1,0
12083,귀엽더라,Adjective,1,0
12084,떠나지,Verb,7,0
12085,유쾌하,Noun,5,0
12086,행복함이,Adjective,1,0
12087,가득했음,Adjective,1,0
12088,안좋을,Adjective,1,0
12089,뮤비,Noun,5,0
12090,듣자,Verb,1,0
12091,소드,Noun,1,0
12092,리프,Noun,1,0
12093,건들,Adverb,2,0
12094,환생한줄,Adjective,1,0
12095,성장하는,Adjective,1,0
12096,37,Number,1,0
12097,바라는,Verb,4,0
12098,이루어졌으면,Verb,1,0
12099,평범한데,Adjective,1,0
12100,ㅆㅅㅌㅊ,KoreanParticle,5,0
12101,누님,Noun,2,0
12102,맴돎,Noun,2,0
12103,영국인,Noun,1,0
12104,어색할줄,Adjective,3,0
12105,잘맞는것,Adjective,1,0
12106,화려했다,Adjective,1,0
12107,볼수있을것,Verb,2,0
12108,특별한건,Adjective,1,0
12109,잡으시는걸,Verb,1,0
12110,능글맞은,Adjective,1,0
12111,색달랐음,Adjective,1,0
12112,빠져나오고싶지,Verb,1,0
12113,나지,Verb,3,0
12114,봤구,Verb,2,0
12115,쓰나미,Noun,1,0
12116,우주,Noun,4,0
12117,웬만하면,Adjective,4,0
12118,울부짖었음,Verb,1,0
12119,싫어할,Adjective,1,0
12120,올려줌,Verb,1,0
12121,박힙니다,Verb,1,0
12122,알았더니,Verb,2,0
12123,9000원,Number,8,0
12124,주고,Foreign,2,1
12125,박영화,Noun,4,0
12126,나오겠지,Verb,1,0
12127,파보,Noun,3,0
12128,못땟,Noun,1,0
12129,짜증나지만,Adjective,1,0
12130,똑똑이,Noun,2,0
12131,시원시원한,Adjective,3,0
12132,박력,Noun,1,0
12133,설레면서,Adjective,2,0
12134,개꾸울재엠,Noun,1,0
12135,희,Adjective,6,0
12136,느낄꺼라,Verb,1,0
12137,재밌어지더니,Adjective,1,0
12138,찍었다,Verb,1,0
12139,쟈밌,Noun,2,0
12140,신나여,Adjective,1,0
12141,조직,Noun,1,0
12142,꼈다가,Verb,1,0
12143,필름,Noun,2,0
12144,차라리,Noun,18,0
12145,없애라,Verb,2,0
12146,오랜만,Adverb,6,0
12147,띵곡들,Noun,2,0
12148,넘쳐나고,Adjective,2,0
12149,였던건,Verb,2,0
12150,잠들어서,Verb,2,0
12151,꾸는,Verb,2,0
12152,꺄,Noun,2,0
12153,하학,Noun,1,0
12154,흐으윽,Noun,1,0
12155,틀리고,Verb,2,0
12156,제대,Noun,1,0
12157,남은건,Verb,2,0
12158,미쳤구,Adjective,1,0
12159,다합,Noun,1,0
12160,아깝,Adjective,3,0
12161,높아도,Adjective,1,0
12162,봤겠지,Verb,2,0
12163,상이,Noun,9,0
12164,늘어나길,Verb,1,0
12165,혼신,Noun,1,0
12166,하던지,Verb,2,0
12167,재탕해도,Adjective,1,0
12168,넘어갈수록,Verb,1,0
12169,끌어당기는,Verb,2,0
12170,중요한지,Adjective,2,0
12171,최선,Noun,4,0
12172,재미있어다,Adjective,1,0
12173,재미있고요,Adjective,1,0
12174,뭐랄가,Verb,1,0
12175,Arbian,Alpha,1,0
12176,씐,Noun,2,0
12177,들어갈,Verb,8,0
12178,슝하,Noun,1,0
12179,좋은가요,Adjective,1,0
12180,배기,Noun,1,0
12181,지역,Noun,4,0
12182,그만,Adverb,7,1
12183,방울,Noun,5,0
12184,흘리고,Verb,3,0
12185,23,Number,217,0
12186,육아,Noun,1,0
12187,아가씨,Noun,2,0
12188,사라진듯,Verb,2,0
12189,해서요,Verb,1,0
12190,보자고하네요,Verb,1,0
12191,지루하면,Adjective,2,0
12192,버리는데,Verb,1,0
12193,있으니,Adjective,9,0
12194,최신,Noun,4,0
12195,곡안,Noun,1,0
12196,히패뷸러스,Noun,1,0
12197,벅찼던,Adjective,1,0
12198,영화목록,Noun,1,0
12199,지도,Noun,18,0
12200,털기,Verb,1,0
12201,고개,Noun,2,0
12202,끄덕이게,Verb,1,0
12203,미치도록,Adjective,1,0
12204,욱겨,Noun,1,0
12205,러브,Noun,2,0
12206,동물,Noun,7,0
12207,똑또케,Noun,1,0
12208,할라고요,Verb,1,0
12209,재밋는데,Noun,3,0
12210,벅스,Noun,1,0
12211,작곡,Noun,1,0
12212,맞을수,Verb,1,0
12213,백미,Noun,3,0
12214,돌아갈수있었던,Verb,1,0
12215,멎을,Verb,1,0
12216,사라해,Verb,1,0
12217,났겠네,Verb,1,0
12218,되며,Verb,3,0
12219,잉잉,Noun,1,0
12220,해조,Noun,1,0
12221,되요,Verb,1,0
12222,싶어진,Verb,1,0
12223,쏘,Verb,28,0
12224,조금씩,Adverb,10,0
12225,존나힙,Noun,1,0
12226,쓴,Verb,9,0
12227,아쉬운데,Adjective,2,0
12228,ㄱㅊ,KoreanParticle,3,0
12229,먹으면서,Verb,3,0
12230,자아냄,Verb,1,0
12231,감있는,Verb,2,0
12232,추구,Noun,4,0
12233,변했다는,Adjective,1,0
12234,확실하게,Adjective,4,0
12235,보여줬다고,Verb,1,0
12236,지키려고,Verb,1,0
12237,돋보였음,Verb,3,0
12238,쭉,Noun,6,0
12239,샘솟음,Verb,1,0
12240,피곤,Noun,1,0
12241,둠칫둠칫함,Noun,1,0
12242,멋지게나,Adjective,1,0
12243,울었는지는,Verb,1,0
12244,아득히,Adjective,1,0
12245,싶지만,Verb,3,0
12246,동반,Noun,3,0
12247,미래,Noun,8,0
12248,안무가,Noun,1,0
12249,첫인상,Noun,2,0
12250,가벼워,Adjective,1,0
12251,보였는데,Verb,2,0
12252,ㅠㅠㅋㅋ,KoreanParticle,2,0
12253,왓,Noun,8,0
12254,재미있기까지,Adjective,1,0
12255,떠올랐습니다,Verb,1,0
12256,볼맛,Noun,2,0
12257,합쳐져서,Verb,2,0
12258,익숙해서,Adjective,3,0
12259,달려가십시오,Verb,1,0
12260,울기까지,Verb,1,0
12261,"18,000원",Number,1,0
12262,아니였구나,Adjective,1,0
12263,용이,Noun,12,0
12264,힘들고,Adjective,4,0
12265,가라,Noun,3,0
12266,저장,Noun,2,0
12267,도랐냐고,Verb,1,0
12268,지나갔다,Verb,2,0
12269,하게되,Verb,2,0
12270,찡하다가,Adjective,1,0
12271,해야지,Verb,5,0
12272,담아내서,Verb,1,0
12273,죤잼,Noun,2,0
12274,용도,Noun,6,0
12275,르,Noun,3,0
12276,날려줄수있는,Verb,1,0
12277,개오져요,Verb,1,0
12278,초집,Noun,9,0
12279,훔쳐,Verb,4,0
12280,이다,Foreign,2,0
12281,돋았다가,Verb,1,0
12282,두둑,Noun,1,0
12283,떨어졌네요,Verb,1,0
12284,끌었고,Verb,1,0
12285,더해져,Adjective,3,0
12286,자꾸만,Noun,3,0
12287,유혹,Noun,1,0
12288,벅차서,Adjective,3,0
12289,상당했다,Adjective,1,0
12290,좋을까,Adjective,1,0
12291,할줄,Verb,4,0
12292,보니가,Verb,1,0
12293,날라가는,Verb,1,0
12294,볼라고요,Verb,2,0
12295,받으세요,Verb,2,0
12296,행복해요,Adjective,7,0
12297,잼이에,Verb,3,0
12298,차보러,Foreign,1,0
12299,하악,Exclamation,1,0
12300,클하고,Verb,2,0
12301,엑스맨,Noun,5,0
12302,늙는게,Verb,1,0
12303,않았다면,Verb,3,0
12304,이류,Noun,1,0
12305,일류,Noun,2,0
12306,되십시오,Verb,1,0
12307,는데요,Verb,1,0
12308,햇었는데,Noun,1,0
12309,어마어마하구,Adjective,1,0
12310,나오지,Verb,15,0
12311,본분,Noun,4,0
12312,카툰,Noun,1,0
12313,아카데미,Noun,1,0
12314,구시대,Noun,3,0
12315,신시대,Noun,1,0
12316,리더,Noun,3,0
12317,두근거렸어요,Adjective,1,0
12318,아쉽다는,Adjective,3,0
12319,쓰일,Verb,1,0
12320,강렬히,Adjective,2,0
12321,@_,ScreenName,2,0
12322,난뒤,Noun,1,0
12323,머릿,Noun,2,0
12324,빠져나가질,Verb,1,0
12325,보던것도,Verb,1,0
12326,끝난것,Verb,1,0
12327,퍼펙,Noun,1,0
12328,영감,Noun,1,0
12329,bbb,Alpha,5,0
12330,울렁거리는,Verb,1,0
12331,넣고,Verb,3,0
12332,풍부해지고,Adjective,1,0
12333,일줄이야,Verb,3,0
12334,함다,Verb,2,0
12335,크였음,Verb,1,0
12336,따뜻해져요,Adjective,1,0
12337,모자람,Verb,1,0
12338,해알,Noun,1,0
12339,라딘,Noun,2,0
12340,안하는,Verb,1,0
12341,다쳤네요,Verb,1,0
12342,재밋어욤,Noun,1,0
12343,반갑고,Adjective,2,0
12344,재밌습ㅤㄴㅣㄷ,Noun,1,0
12345,모드,Noun,1,0
12346,공부,Noun,13,0
12347,무쟁,Noun,1,0
12348,능글,Noun,3,0
12349,신선했다,Adjective,1,0
12350,새로운게,Adjective,2,0
12351,보인느,Noun,1,0
12352,반했고,Adjective,1,0
12353,척척,Noun,1,0
12354,흘러나왔나요,Verb,1,0
12355,무서울,Adjective,1,0
12356,느낌이였다,Verb,4,0
12357,발라,Noun,4,0
12358,버렸는데,Verb,1,0
12359,도도,Noun,4,0
12360,화하면,Adjective,3,0
12361,다크나이트,Noun,2,0
12362,배트맨,Noun,1,0
12363,조커,Noun,1,0
12364,내겐,Noun,2,0
12365,버렸어용,Verb,1,0
12366,찍냐,Verb,1,0
12367,오졌죠,Verb,1,0
12368,오래된,Adjective,3,0
12369,활동,Noun,2,0
12370,늙기,Verb,1,0
12371,ㅘㄱ,KoreanParticle,1,0
12372,차있어,Verb,1,0
12373,번바,Noun,1,0
12374,번바바,Noun,1,0
12375,남을것,Verb,1,0
12376,가득하지만,Adjective,1,0
12377,살아가는데,Verb,1,0
12378,묵직한,Adjective,1,0
12379,던져,Verb,1,0
12380,나오네,Verb,2,0
12381,조로,Noun,1,0
12382,제타,Noun,2,0
12383,존스,Noun,2,0
12384,강하네,Adjective,1,0
12385,사랑스럽고,Adjective,8,0
12386,주었던,Verb,1,0
12387,재미있지만,Adjective,3,0
12388,준다고,Verb,2,0
12389,히히히,Noun,2,0
12390,루더,Noun,1,0
12391,보셨다,Verb,1,0
12392,묜,Noun,1,0
12393,완죤추촌,Noun,1,0
12394,안감,Noun,3,0
12395,평레기들,Noun,1,0
12396,거른다,Noun,1,0
12397,살짝살짝,Adverb,1,0
12398,랒꼭,Noun,1,0
12399,꿈꾼다는,Verb,1,0
12400,감싸며,Verb,1,0
12401,배고파,Adjective,1,0
12402,하잖아,Verb,1,0
12403,G,Alpha,2,0
12404,안되더라,Adjective,3,0
12405,그나마,Adverb,18,0
12406,ㅇㅇㅇ,KoreanParticle,5,0
12407,모범,Noun,3,0
12408,사례,Noun,1,0
12409,보여줄것,Verb,1,0
12410,들려줄것,Verb,1,0
12411,지나갔네,Verb,1,0
12412,만드는것,Verb,1,0
12413,느낌였어요,Verb,1,0
12414,타임머신,Noun,2,0
12415,순수하던,Adjective,1,0
12416,개꿀잼또,Noun,1,0
12417,시퍼,Noun,2,0
12418,쉴세,Verb,1,0
12419,만들어주네요,Verb,1,0
12420,꺼,Verb,3,1
12421,모아나도,Verb,1,0
12422,찾으려고,Verb,1,0
12423,재미없을것,Adjective,1,0
12424,익,Noun,2,0
12425,어리숙한,Adjective,1,0
12426,얻어,Verb,4,0
12427,뭉탱이,Noun,1,0
12428,건너,Noun,1,0
12429,한꺼,Verb,3,0
12430,협력,Noun,1,0
12431,이겼다,Verb,1,0
12432,보고싶노,Verb,1,0
12433,좋아하시는데,Adjective,1,0
12434,좋아하셨음,Adjective,1,0
12435,남앗어요,Verb,1,0
12436,잘생겼당,Adjective,1,0
12437,끝내준다,Verb,1,0
12438,타가,Noun,1,0
12439,걸리긴,Verb,2,0
12440,가자,Verb,2,0
12441,남동생,Noun,2,0
12442,엄청나기도,Adjective,1,0
12443,봐야죠,Verb,1,0
12444,예기,Noun,2,0
12445,동작,Noun,2,0
12446,고걸,Noun,1,0
12447,렀,Noun,1,0
12448,무서워,Adjective,7,0
12449,보여야하는데,Verb,1,0
12450,귀여웠다,Adjective,2,0
12451,남주도,Verb,1,0
12452,겜,Noun,3,0
12453,보고있는듯,Verb,1,0
12454,끝나지만,Verb,1,0
12455,더맘,Noun,1,0
12456,봤던세대,Verb,1,0
12457,어쩌나,Adverb,2,0
12458,지난해,Noun,1,0
12459,합쳐서,Verb,2,0
12460,화표,Noun,2,0
12461,아까웠던,Adjective,1,0
12462,계시,Noun,1,0
12463,재밋따,Noun,1,0
12464,손안,Noun,1,0
12465,발도장,Noun,1,0
12466,후보,Noun,1,0
12467,개잼,Noun,10,0
12468,잃어,Verb,2,0
12469,누른,Verb,1,0
12470,버렸음,Verb,2,0
12471,딴말,Noun,1,0
12472,우울,Noun,3,0
12473,바뀔,Verb,1,0
12474,바꿀,Verb,1,0
12475,볼바,Noun,4,0
12476,민망하거나,Adjective,1,0
12477,나쁘다는건,Adjective,1,0
12478,더러워집니다,Verb,1,0
12479,낫더라,Verb,2,0
12480,쳐울,Verb,1,0
12481,였나,Verb,7,0
12482,이러지,Verb,1,0
12483,학예회,Noun,1,0
12484,맞다,Verb,6,0
12485,립싱크,Noun,1,0
12486,중요성,Noun,4,0
12487,변질,Noun,2,0
12488,일색,Noun,6,0
12489,해안가,Noun,1,0
12490,기뻐요,Adjective,1,0
12491,딩,Noun,2,0
12492,반일,Noun,1,0
12493,프레임,Noun,2,0
12494,서사시,Noun,2,0
12495,Bravo,Alpha,1,0
12496,벅참,Adjective,2,0
12497,보겠어서,Verb,1,0
12498,병자,Noun,1,0
12499,불쌍하다고,Adjective,1,0
12500,훔치더니,Verb,1,0
12501,사장,Noun,3,0
12502,적반하장,Noun,2,0
12503,높네,Adjective,2,0
12504,극적,Noun,7,0
12505,945,Number,1,0
12506,얼어,Verb,1,0
12507,재미없어요,Adjective,3,0
12508,지루했어요,Adjective,19,0
12509,파괴,Noun,9,0
12510,너무하다,Adjective,1,0
12511,껀,Noun,4,0
12512,거르,Noun,3,0
12513,설득,Noun,7,0
12514,없잖아,Adjective,1,0
12515,어캐,Noun,1,0
12516,일수,Noun,6,0
12517,않을께,Verb,1,0
12518,삼,Modifier,3,1
12519,앞길,Noun,1,0
12520,돌려주었다,Verb,1,0
12521,꿈이였다,Verb,1,0
12522,다기,Noun,3,0
12523,크네요,Verb,6,0
12524,sbs,Alpha,1,0
12525,티몬,Noun,2,0
12526,품바,Noun,2,0
12527,났던게,Verb,1,0
12528,여전한거,Adjective,1,0
12529,늙은것,Verb,1,0
12530,할의,Verb,2,0
12531,데려다,Verb,2,0
12532,알려져있어,Verb,1,0
12533,뵈도,Verb,1,0
12534,이쁘구요,Adjective,3,0
12535,좋겠네,Adjective,1,0
12536,느낌리,Verb,1,0
12537,재밌었오요,Adjective,2,0
12538,망했는데,Adjective,1,0
12539,배워,Verb,1,0
12540,모양,Noun,5,0
12541,재밈있,Noun,1,0
12542,흐엉,Noun,2,0
12543,28,Number,216,0
12544,설레여,Adjective,1,0
12545,징그러울,Adjective,1,0
12546,뛰어넘었고,Verb,2,0
12547,지도자,Noun,2,0
12548,신났음,Adjective,4,0
12549,재낌,Noun,1,0
12550,화하는,Adjective,1,0
12551,ㅂ,KoreanParticle,3,0
12552,ㅤㅎㅏㅆ어,Noun,1,0
12553,무적,Noun,1,0
12554,보십,Verb,2,0
12555,ㅠㅜㅜㅜ,KoreanParticle,3,0
12556,더흥,Noun,1,0
12557,건드려서,Verb,1,0
12558,떨어질려,Verb,1,0
12559,찌릿,Noun,1,0
12560,구오,Noun,1,0
12561,때론,Noun,1,0
12562,건드린다,Verb,1,0
12563,시선,Noun,7,0
12564,뺏,Verb,2,0
12565,겼다,Verb,1,0
12566,끝나자,Verb,2,0
12567,좋아할수,Adjective,1,0
12568,울줄이야,Verb,2,0
12569,보았었는데,Verb,1,0
12570,끼어서,Verb,1,0
12571,좋데요,Adjective,1,0
12572,재ㅤㅁㅣㅎ다,Noun,1,0
12573,안질림,Verb,1,0
12574,있는듯,Adjective,7,0
12575,이상하다,Adjective,1,0
12576,했는디,Verb,2,0
12577,장수,Noun,1,0
12578,앉아있네,Verb,1,0
12579,살겠나,Verb,1,0
12580,할배,Noun,1,0
12581,ㅠㅠㅋ,KoreanParticle,1,0
12582,생긴대로,Verb,1,0
12583,영화평론,Noun,1,0
12584,편안하고,Adjective,1,0
12585,되고싶어요,Verb,1,0
12586,덜함,Adjective,1,0
12587,2015,Number,216,0
12588,핵꿀잼임,Noun,1,0
12589,수수하고,Adjective,1,0
12590,새장,Noun,1,0
12591,결코,Noun,4,0
12592,바꾸게,Verb,2,0
12593,칭구는노재밋,Noun,1,0
12594,은재,Noun,1,0
12595,뇌리,Noun,1,0
12596,꽂힌다,Verb,1,0
12597,무시무시함이,Adjective,1,0
12598,컸던것에,Verb,1,0
12599,유쾌함이,Adjective,4,0
12600,마을,Noun,1,0
12601,작은듯,Adjective,1,0
12602,거대한,Adjective,2,0
12603,정원,Noun,1,0
12604,더해진,Adjective,2,0
12605,잔망스런,Adjective,1,0
12606,유치하긴한데,Adjective,1,0
12607,12121212121212,Number,1,0
12608,뻔했지만,Adjective,3,0
12609,후회되진,Adjective,1,0
12610,않더라구요,Verb,1,0
12611,풀어가는,Verb,1,0
12612,재미있었다요,Adjective,1,0
12613,재밌었어,Adjective,8,0
12614,보내기에,Verb,1,0
12615,함께라서,Verb,2,0
12616,익은,Verb,6,0
12617,했던만큼,Verb,2,0
12618,울어져,Verb,1,0
12619,읽은듯,Verb,1,0
12620,나긴하지만,Verb,1,0
12621,읽,Verb,2,0
12622,던,Adjective,3,1
12623,떠올리면서,Verb,2,0
12624,국가,Noun,2,0
12625,화려,Noun,2,0
12626,입은,Verb,4,0
12627,우스울,Adjective,1,0
12628,크구,Verb,1,0
12629,반점,Noun,1,0
12630,뺏음,Verb,1,0
12631,흥얼거려지는,Verb,1,0
12632,픽,Noun,2,0
12633,월리,Noun,1,0
12634,암,Modifier,4,1
12635,신선하게,Adjective,3,0
12636,외침,Noun,1,0
12637,봐습니다,Verb,2,0
12638,나구요,Verb,1,0
12639,많진,Adjective,1,0
12640,않앗음,Verb,2,0
12641,허무,Noun,1,0
12642,비약,Noun,1,0
12643,심한듯,Adjective,1,0
12644,ㅤㅂㅏㅆ,Noun,2,0
12645,여름방학,Noun,2,0
12646,딱이네요,Adjective,1,0
12647,멋있을,Adjective,1,0
12648,긁어주면서도,Verb,1,0
12649,만듬새,Noun,1,0
12650,좋으나,Adjective,5,0
12651,지나친,Verb,2,0
12652,거슬리고,Verb,1,0
12653,많은걸,Adjective,3,0
12654,극복,Noun,2,0
12655,집어넣은,Verb,3,0
12656,익살,Noun,3,0
12657,매치,Noun,5,0
12658,섭하지,Adjective,1,0
12659,나긴,Verb,1,0
12660,봄쟈스민,Noun,1,0
12661,주식,Noun,2,0
12662,사야겠다고,Verb,1,0
12663,결심,Noun,2,0
12664,하는데까지가,Verb,1,0
12665,프린,Noun,1,0
12666,쌀리,Verb,1,0
12667,장하면서부터는,Adjective,1,0
12668,했습ㅤㄴㅣㄷ,Noun,1,0
12669,똑같지,Adjective,2,0
12670,알아서,Verb,3,0
12671,피식,Adverb,7,0
12672,터트려,Noun,1,0
12673,흔한,Adjective,4,0
12674,성별,Noun,6,0
12675,연히,Adjective,1,0
12676,다르긴,Adjective,1,0
12677,아깝진,Adjective,4,0
12678,조하요,Adjective,1,0
12679,단순하지만,Adjective,3,0
12680,뻔하진,Adjective,1,0
12681,하여도,Verb,1,0
12682,부족하게,Adjective,1,0
12683,좋구여,Adjective,3,0
12684,덧,Noun,3,0
12685,보인,Verb,2,0
12686,함니다,Verb,1,0
12687,들썩임,Verb,1,0
12688,하고있다면,Verb,1,0
12689,좋았든,Adjective,1,0
12690,맞나,Verb,2,0
12691,서라도,Verb,2,0
12692,보러가시길,Verb,2,0
12693,돌아다니고,Verb,1,0
12694,지르고,Verb,2,0
12695,산만,Noun,1,0
12696,볼테니,Verb,1,0
12697,끼치지,Verb,1,0
12698,씩,Adverb,1,1
12699,쥐어박고,Verb,1,0
12700,찡함이있는,Adjective,1,0
12701,무더위,Noun,1,0
12702,적당했어요,Adjective,1,0
12703,모르겠고,Verb,8,0
12704,씬나,Adjective,2,0
12705,♬,Foreign,3,0
12706,귀염뽀짝,Noun,1,0
12707,흐뭇해진다,Adjective,1,0
12708,훔치거,Verb,1,0
12709,튀는,Verb,2,0
12710,뺐음,Verb,1,0
12711,깔끔합니다,Adjective,1,0
12712,잘치고,Verb,1,0
12713,없었다는거,Adjective,1,0
12714,나빴다는거,Adjective,1,0
12715,극한,Noun,2,0
12716,삼대,Modifier,1,1
12717,지나치게,Verb,6,0
12718,갔던,Verb,3,0
12719,있긴하지만,Adjective,1,0
12720,ㅇㅅ,KoreanParticle,2,0
12721,딴건,Verb,1,0
12722,이뻤다,Adjective,3,0
12723,막차,Noun,1,0
12724,탔는데,Verb,1,0
12725,찍을만,Verb,1,0
12726,보자하면,Verb,1,0
12727,즉,Noun,1,0
12728,더워서,Adjective,1,0
12729,혼났네요,Verb,3,0
12730,안산,Noun,1,0
12731,센트럴,Noun,1,0
12732,락,Noun,1,0
12733,12500원,Number,1,0
12734,틀어줍니까,Verb,1,0
12735,부르니,Verb,1,0
12736,밀려,Verb,2,0
12737,쓰는거구나,Verb,1,0
12738,잘맞아,Adjective,1,0
12739,데리고가서,Verb,2,0
12740,뻔하다는,Adjective,1,0
12741,향기,Noun,12,0
12742,맡아,Verb,2,0
12743,몰랏네,Noun,1,0
12744,큰게,Verb,1,0
12745,잼있었다고,Verb,2,0
12746,ㅤㄸㅒㅁ,Noun,1,0
12747,알아보는,Verb,2,0
12748,사과,Noun,3,0
12749,그리워지는,Adjective,1,0
12750,추하,Noun,1,0
12751,즐감,Noun,7,0
12752,ㅤㄲㅙㄴ찬함아우루,Noun,1,0
12753,구구구구,Noun,1,0
12754,유치하지는,Adjective,2,0
12755,않더라,Verb,1,0
12756,어음,Noun,1,0
12757,으잉,Noun,3,0
12758,앙앵웅앵쵸,Noun,1,0
12759,포키,Noun,1,0
12760,시청각,Noun,3,0
12761,섹시함,Adjective,2,0
12762,하품,Noun,8,0
12763,하셨거든요,Verb,1,0
